MedCodeId	Observations	OriginalReadCode	CleansedReadCode	Term	SnomedCTConceptId	SnomedCTDescriptionId	EmisCodeCategoryId
1726021000006110	9	EMISNQPL10		Plymouth Brethren, follower of religion	344261000000105	642871000000118	10
1726051000006118	10	EMISNQQU2		Quaker, follower of religion	1726051000006102	1726051000006118	10
1726091000006112	10	EMISNQSE41		Seventh Day Adventist, follower of religion	1726091000006108	1726091000006112	10
1726111000006115	2	EMISNQUN14		Unitarian, follower of religion	1726111000006104	1726111000006115	10
1726131000006114	30	EMISNQJA7		Jain, follower of religion	1726131000006105	1726131000006114	10
1726191000006113	4	EMISNQSH12		Shinto, follower of religion	1726191000006109	1726191000006113	10
1726201000006111	4	EMISNQAP2		Apostolic pentecostalist, follower of religion	1726201000006107	1726201000006111	10
1726311000006117	7	EMISNQBR23		Brethren, follower of religion	1726311000006101	1726311000006117	10
1726361000006119	1	EMISNQFR13		French Protestant, follower of religion	1726361000006103	1726361000006119	10
1726381000006112	3	EMISNQME23		Mennonite, follower of religion	1726381000006108	1726381000006112	10
1726401000006112	5	EMISNQRE114		Reformed Protestant, follower of religion	1726401000006108	1726401000006112	10
1736941000006117	8000	13y	13y..00	Religious affiliation	160538000	2619106011	17
1737711000006117	10	13za	13za.00	Sanatana Dharma, follower of religion	429545006	2695969016	17
1805031000006113	5000	EMISNQRE301		Religion, other	1805031000006109	1805031000006113	17
2520791000006111	300	^ESCTSP252079		Spiritual or religious belief	1400009	3442019	31
2713021000006114	5	^ESCTMO271302		Mormon religion	13439009	1220966010	10
3515381000006116	8	^ESCTHA351538		Has religious belief	62458008	499288013	31
3810751000006117	700	^ESCTJE381075		Jehovah's Witness, follower of religion	80587008	2671899014	10
3900471000006111	2	^ESCTJA390047		Jain religion	86139000	1235100010	10
4532781000006115	3000	^ESCTHI453278		Hindu, follower of religion	160545000	2667944012	10
4532831000006112	20000	^ESCTNO453283		Not religious	160552003	250277015	10
4532851000006117	20	^ESCTDE453285		Degree of religious observance	160553008	250280019	10
4532901000006110	60	^ESCTBA453290		Baptist, follower of religion	160557009	2666246012	10
4532921000006117	200	^ESCTME453292		Methodist, follower of religion	160558004	2666247015	10
4532961000006111	9	^ESCTPR453296		Presbyterian, follower of religion	160560002	2666131010	10
4533001000006119	100	^ESCTPE453300		Pentecostalist, follower of religion	160562005	2666006011	10
4533041000006117	5	^ESCTEV453304		Evangelist, follower of religion	160563000	2666007019	10
4533071000006113	4	^ESCTRE453307		Religious Society of Friends	160564006	250295017	10
4533091000006114	2	^ESCTPL453309		Plymouth Brethren religion	160565007	250296016	10
4533111000006117	3	^ESCTCH453311		Christadelphian, follower of religion	160566008	2666008012	10
5258781000006115	20	^ESCTRA525878		Rastafarian, follower of religion	248544006	2669245010	10
5495861000006117	30	^ESCTNO549586		Nonconformist religion	266915004	397726018	31
5581061000006118	60	^ESCTJE558106		Jehovah's Witness religion	276118004	412120015	31
5581071000006113	4	^ESCTJE558107		Jehovah Witness religion	276118004	2838300011	31
5885201000006114	1	^ESCTAB588520		Ability to pursue religious activities	300803002	441967013	31
5885231000006118	1	^ESCTDO588523		Does pursue religious activities	300806005	441970012	31
5885251000006113	2	^ESCTDO588525		Does not pursue religious activities	300807001	441972016	31
5914531000006113	1	^ESCTPE591453		Person in the religious environment	303073003	2670294015	31
5993421000006112	10	^ESCTPE599342		Pentecostalist religion	309862000	453361016	31
5993621000006110	100	^ESCTPR599362		Protestant, follower of religion	309885004	2670265010	17
5993641000006115	6	^ESCTQU599364		Quaker, follower of religion	309886003	2670266011	17
7077881000006117	3	^ESCTEL707788		Elim Pentecostalist, follower of religion	427729003	2692291014	17
7078281000006119	10	^ESCTLU707828		Lutheran, follower of religion	427755002	2693338011	17
7081421000006118	20	^ESCTAD708142		Advaitin Hindu, follower of religion	427963008	2691885018	17
7086661000006115	1	^ESCTAN708666		Anabaptist, follower of religion	428315004	2693137012	17
7087141000006111	6	^ESCTAR708714		Arya Samaj Hindu, follower of religion	428347009	2692542019	17
7088171000006119	5	^ESCTWI708817		Wiccan, follower of religion	428408006	2695111011	17
7088201000006115	1	^ESCTSH708820		Shakti Hindu, follower of religion	428410008	2695675010	17
7094101000006119	8	^ESCTAH709410		Ahmadi, follower of religion	428815009	2692878015	17
7094191000006114	10	^ESCTSE709419		Seventh Day Adventist, follower of religion	428821008	2692184015	17
7102411000006111	1	^ESCTSH710241		Shiva Hindu, follower of religion	429379008	2693702018	17
7104491000006111	1	^ESCTVA710449		Vaishnava Hindu, follower of religion	429511004	2692314015	17
7104991000006117	1	^ESCTCA710499		Calvinist, follower of religion	429539003	2695548014	17
7105061000006113	3	^ESCTTA710506		Taoist, follower of religion	429543004	2693795014	17
7105131000006115	7	^ESCTSH710513		Shinto, follower of religion	429547003	2695586017	17
7107521000006118	1	^ESCTUN710752		Unitarian, follower of religion	429708003	2693226017	17
7107891000006118	20	^ESCTBA710789		Baha'i, follower of religion	429732005	2691910015	17
7108701000006118	30	^ESCTJA710870		Jain, follower of religion	429787006	2693179018	17
7108751000006119	10	^ESCTZO710875		Zoroastrian, follower of religion	429790000	2692698010	17
7299181000006116	10	^ESCTAP729918		Apostolic Pentecostalist, follower of religion	444870008	2871540019	17
7628941000006112	5	^ESCTTR762894		Transfusion of blood product refused for religious reason	708129006	3034792013	31
8110891000006113	30	^ESCTMO811089		Mormon, follower of religion	344081000000108	642351000000118	10
8118931000006119	1	^ESCTAN811893		Anthroposophist, follower of religion	367831000000100	712701000000118	17
8118991000006115	1	^ESCTAS811899		Asatruar, follower of religion	367851000000107	712751000000117	17
8119021000006113	3	^ESCTBL811902		Black magic, follower of religion	367861000000105	712781000000111	17
8119051000006116	2	^ESCTBR811905		Brahma Kumari, follower of religion	367871000000103	712811000000114	17
8119081000006112	7	^ESCTCE811908		Celtic pagan, follower of religion	367881000000101	712841000000110	17
8119121000006114	1	^ESCTCO811912		Confucianist, follower of religion	367901000000103	712891000000117	17
8119141000006119	2	^ESCTKA811914		Kabbalist, follower of religion	367911000000101	712921000000113	17
8119181000006113	1	^ESCTLI811918		Lightworker, follower of religion	367921000000107	712951000000115	17
8119411000006113	2	^ESCTAM811941		Amish, follower of religion	368041000000103	713321000000116	17
8119431000006119	1	^ESCTBR811943		British Israelite, follower of religion	368051000000100	713351000000114	17
8119721000006110	2	^ESCTFR811972		Free Presbyterian, follower of religion	368181000000105	713741000000110	17
8119871000006119	2	^ESCTRE811987		Reformed Protestant, follower of religion	368271000000101	714021000000115	17
8119931000006110	2	^ESCTSW811993		Swedenborgian, follower of religion	368291000000102	714091000000117	17
8120041000006119	1	^ESCTRA812004		Radha Soami, follower of religion	368331000000109	714211000000119	17
8120081000006113	1	^ESCTIN812008		Infinite way, follower of religion	368341000000100	714251000000115	17
8120111000006119	2	^ESCTDE812011		Deist, follower of religion	368351000000102	714281000000114	17
8120131000006113	3	^ESCTDR812013		Druze, follower of religion	368361000000104	714311000000112	17
8120231000006119	1	^ESCTUN812023		Universalist, follower of religion	368401000000108	714431000000111	17
8120851000006113	3	^ESCTSC812085		Scottish Episcopalian, follower of religion	371351000000101	729251000000112	17
8121591000006110	10	^ESCTAN812159		Animist, follower of religion	373831000000102	734811000000113	17
8121611000006116	4	^ESCTAN812161		Ancestral worship, follower of religion	373841000000106	734841000000114	17
8121631000006110	2	^ESCTSE812163		Secularist, follower of religion	373851000000109	734871000000115	17
8121651000006115	7	^ESCTFR812165		Free Methodist, follower of religion	373871000000100	734921000000112	17
8121671000006113	2	^ESCTIN812167		Independent Methodist, follower of religion	373881000000103	734951000000119	17
8121771000006115	5	^ESCTFR812177		French Protestant, follower of religion	373931000000106	735101000000119	17
8186601000006118	3	^ESCTCH818660		Chondogyo, follower of religion	491791000000108	1058701000000114	17
13809441000006119	10	^ESCT1380944		Seventh Day Adventist religion	298024007	3772645019	10
284169012	300	8I31	8I31.00	Procedure refused - religion	183945002	284169012	32
914991000006115	20	EMISNQLE1		Less freq. attendance to religious serv. due to hearing diff	914991000006104	914991000006115	27
